channel_url,title,author,rss_url,confidence_score,api_title,api_author
https://castbox.fm/channel/WSJ-Tech-News-Briefing-id2587354,WSJ Tech News Briefing,The Wall Street Journal,https://video-api.wsj.com/podcast/rss/wsj/tech-news-briefing,1.0,WSJ Tech News Briefing,The Wall Street Journal
https://castbox.fm/channel/The-Travel-Diaries-id2194299,The Travel Diaries,Holly Rubenstein,https://feeds.acast.com/public/shows/62870b1b-20db-4419-bda8-1c5eb94cf7a2,1.0,The Travel Diaries,Holly Rubenstein
https://castbox.fm/channel/Joyce-Meyer-Enjoying-Everyday-Life®-TV-Podcast-id4563518,Joyce Meyer Enjoying Everyday Life® TV Podcast,Joyce Meyer,https://jmmtvsd.libsyn.com/rss,1.0,Joyce Meyer Enjoying Everyday Life® TV Podcast,Joyce Meyer
https://castbox.fm/channel/Women-Talkin’-‘Bout-Murder-id5597804,Women Talkin’ ‘Bout Murder,Audacy and Paper Kite Podcasts,https://feeds.megaphone.fm/dr-sheila,1.0,Women Talkin’ ‘Bout Murder,Audacy and Paper Kite Podcasts
https://castbox.fm/channel/The-One-You-Feed-id4952758,The One You Feed,iHeartPodcasts,https://feeds.buzzsprout.com/2387142.rss,1.0,The One You Feed,iHeartPodcasts
https://castbox.fm/channel/Betrayal%3A-Weekly-id4917050,Betrayal: Weekly,iHeartPodcasts and Glass Podcasts,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/7b1f0895-f595-4c38-afb6-ae6001531610/33b438a8-ea42-45ab-a95b-b1b6012147e9/podcast.rss,0.9758064516129032,Betrayal Weekly,iHeartPodcasts and Glass Podcasts
https://castbox.fm/channel/The-Artist-and-The-Athlete-with-Lindsay-Czarniak-id3760591,The Artist and The Athlete with Lindsay Czarniak,Sony Music,https://feeds.megaphone.fm/theartistandtheathlete,1.0,The Artist and The Athlete with Lindsay Czarniak,Sony Music
https://castbox.fm/channel/Amazing-Sport-Stories-id5616986,Amazing Sport Stories,BBC World Service,https://podcasts.files.bbci.co.uk/w13xtvs1.rss,1.0,Amazing Sport Stories,BBC World Service
https://castbox.fm/channel/50-Things-That-Made-the-Modern-Economy-id468584,50 Things That Made the Modern Economy,BBC World Service,https://podcasts.files.bbci.co.uk/p04b1g3c.rss,1.0,50 Things That Made the Modern Economy,BBC World Service
https://castbox.fm/channel/Sworn-id4892673,Sworn,iHeartPodcasts and Tenderfoot TV,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/b4a0793a-d2eb-40ea-9df6-ae3c00026b57/d7b97260-1115-4f03-8157-ae3c00026b65/podcast.rss,1.0,Sworn,iHeartPodcasts and Tenderfoot TV
https://castbox.fm/channel/The-Axe-Files-with-David-Axelrod-id5651148,The Axe Files with David Axelrod,The Institute of Politics & CNN,https://feeds.megaphone.fm/WMHY9284588779,0.9683098591549295,The Axe Files with David Axelrod,The Institute of Politics & CNN Podcasts
https://castbox.fm/channel/Everything-Happens-with-Kate-Bowler-id5556147,Everything Happens with Kate Bowler,Everything Happens Studios,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/60757c05-994f-49f5-8e50-b05b00e0e6dc/c09f1bf9-cfdd-4980-8628-b05b00e0e70d/podcast.rss,1.0,Everything Happens with Kate Bowler,Everything Happens Studios
https://castbox.fm/channel/The-Inspiring-Talk-id2946488,The Inspiring Talk,Bijay Gautam,https://theinspiringtalk.libsyn.com/rss,1.0,The Inspiring Talk,Bijay Gautam
https://castbox.fm/channel/Sleuth-id4815261,Sleuth,iHeartPodcasts,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/9237c9e3-0404-4491-bc30-ae27017c48a3/d627ca21-ebec-478d-8a6b-ae27017c48b1/podcast.rss,1.0,Sleuth,iHeartPodcasts
https://castbox.fm/channel/The-Deck-id4729617,The Deck,audiochuck,https://feeds.simplecast.com/ZH32N6UM,1.0,The Deck,Audiochuck
https://castbox.fm/channel/Israel-Story-id4759842,Israel Story,Israel Story,https://feeds.acast.com/public/shows/1353fdb5-6664-49dc-9858-fc781473a75f,1.0,Israel Story,Israel Story
https://castbox.fm/channel/Good-Sex-id4088933,Good Sex,Lemonada Media,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/a2c8a7b1-8c13-4e14-a1af-ad11012c5ac8/1224562f-a7e3-430e-b445-ad11012c5adb/podcast.rss,1.0,Good Sex,Lemonada Media
https://castbox.fm/channel/Joyce-Meyer-Enjoying-Everyday-Life®-TV-Audio-Podcast-id4563432,Joyce Meyer Enjoying Everyday Life® TV Audio Podcast,Joyce Meyer,https://jmtvaudio.libsyn.com/rss,1.0,Joyce Meyer Enjoying Everyday Life® TV Audio Podcast,Joyce Meyer
https://castbox.fm/channel/Code-Story-id3095133,Code Story,Noah Labhart - Startup Founder & CTO,https://feeds.redcircle.com/ac5e79a4-0405-49a3-af2c-02c37f0b3879,0.5178571428571428,Code Story: Insights from Startup Tech Leaders,Noah Labhart - Startup Founder & CTO
https://castbox.fm/channel/Birds-of-Empire-id5195574,Birds of Empire,QCODE,https://feeds.megaphone.fm/QCD4744525207,1.0,Birds of Empire,QCODE
https://castbox.fm/channel/The-Path-with-Ryan-Roslansky-id5535637,The Path with Ryan Roslansky,LinkedIn,https://feeds.megaphone.fm/thepath,1.0,The Path with Ryan Roslansky,LinkedIn
https://castbox.fm/channel/Foodgod-id3214453,Foodgod,YEA Networks,,,,
https://castbox.fm/channel/Короче%2C-история-id4012702,"Короче, история",Максим Зеленский,https://cloud.mave.digital/35541,0.91,"Короче, история",Максим Зеленский и Алексей Катефин
https://castbox.fm/channel/The-Risk-Opportunity-id5327897,The Risk Opportunity,Bloomberg Media Studios,https://feeds.acast.com/public/shows/63ed070bca5c6000117b09bf,1.0,The Risk Opportunity,Bloomberg Media Studios
https://castbox.fm/channel/Work-in-Progress-with-Sophia-Bush-id5010501,Work in Progress with Sophia Bush,iHeartPodcasts,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/e53aefd3-699f-4685-9a84-aed700f383fa/4d18e085-1e4c-46bc-af68-aed700f3868f/podcast.rss,1.0,Work in Progress with Sophia Bush,iHeartPodcasts
https://castbox.fm/channel/Belief-Hole-|-Paranormal%2C-Mysteries-and-Other-Tasty-Thought-Snacks-id5658601,"Belief Hole | Paranormal, Mysteries and Other Tasty Thought Snacks","Belief Hole | Paranormal, Mysteries and Other Tasty Thought Snacks",https://feeds.buzzsprout.com/2249279.rss,0.8558823529411764,"Belief Hole | Paranormal, Mysteries and Other Tasty Thought Snacks",Belief Hole Podcast
https://castbox.fm/channel/پادکست-جنایی-اتاق-13-id5639272,پادکست جنایی اتاق 13,room 13,,,,
https://castbox.fm/channel/WSJ-What’s-News-id2587356,WSJ What’s News,The Wall Street Journal,https://video-api.wsj.com/podcast/rss/wsj/whats-news,1.0,WSJ What’s News,The Wall Street Journal
https://castbox.fm/channel/Blum-id5466996,Blum,El Extraordinario,https://www.spreaker.com/show/5881806/episodes/feed,1.0,Blum,El Extraordinario
https://castbox.fm/channel/Hello-From-The-Magic-Tavern-id4533766,Hello From The Magic Tavern,Arnie Niekamp,https://rss.art19.com/hello-from-magic-tavern,1.0,Hello From The Magic Tavern,Arnie Niekamp
https://castbox.fm/channel/The-History-Chicks-id5652839,The History Chicks : A Women's History Podcast,The History Chicks | QCODE,https://feeds.megaphone.fm/QCD2921626995,1.0,The History Chicks : A Women's History Podcast,The History Chicks | QCODE
https://castbox.fm/channel/Espresso-English-Podcast-id1303438,Espresso English Podcast,Shayna Oliveira,https://espressoenglish.libsyn.com/rss,1.0,Espresso English Podcast,Shayna Oliveira
https://castbox.fm/channel/Imagined-Life-id1464297,Imagined Life,Wondery,https://feeds.buzzsprout.com/2265909.rss,1.0,Imagined Life,Wondery
https://castbox.fm/channel/RealLife-English%3A-Learn-and-Speak-Confident%2C-Natural-English-id6162587,"RealLife English: Learn and Speak Confident, Natural English",RealLife English,https://feeds.libsyn.com/41632/rss,1.0,"RealLife English: Learn and Speak Confident, Natural English",RealLife English
https://castbox.fm/channel/Listed-id2376691,Listed,Forbes,https://rss.art19.com/listed,1.0,Listed,Forbes
https://castbox.fm/channel/Health-Matters-id5381666,Health Matters,NewYork-Presbyterian,https://feeds.simplecast.com/KBUDm3i3,1.0,Health Matters,NewYork-Presbyterian
https://castbox.fm/channel/Unsportsmanlike-with-Evan%2C-Canty-and-Michelle-id3195790,"Unsportsmanlike with Evan, Canty and Michelle","ESPN Radio, Evan Cohen, Chris Canty, Michelle Smallmon",https://feeds.megaphone.fm/ESP5342806866,0.9917582417582418,"UnSportsmanLike with Evan, Canty, and Michelle","ESPN Radio, Evan Cohen, Chris Canty, Michelle Smallmon"
https://castbox.fm/channel/Easy-Stories-in-English-id5251290,Easy Stories in English,"Ariel Goodbody, Polyglot English Teacher & Glassbox Media",https://feeds.megaphone.fm/GLSS2276105381,1.0,Easy Stories in English,"Ariel Goodbody, Polyglot English Teacher & Glassbox Media"
https://castbox.fm/channel/Tracks-To-Relax-Sleep-Meditations-id4442020,Tracks To Relax Sleep Meditations,TracksToRelax.com,,,,
https://castbox.fm/channel/Spooked-id6269764,Spooked,KQED and Snap Studios,https://feeds.simplecast.com/TBotaapn,1.0,Spooked,KQED and Snap Studios
https://castbox.fm/channel/Should-This-Exist--id1991492,Should This Exist?,WaitWhat,https://rss.art19.com/should-this-exist,1.0,Should This Exist?,WaitWhat
https://castbox.fm/channel/The-Black-Dahlia-Serial-Killers-id569587,The Black Dahlia Serial Killers,Wondery,,,,
https://castbox.fm/channel/421-Online-id2978809,421 Online,Warehouse421,,,,
https://castbox.fm/channel/Radio-Ambulante-id2698742,Radio Ambulante,"My Cultura, Radio Ambulante and iHeartPodcasts",https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/b3c9b6e7-72ba-45c4-aff9-b1e7012d213b/092b66a8-4329-4183-bb12-b1e7012d216f/podcast.rss,1.0,Radio Ambulante,"My Cultura, Radio Ambulante and iHeartPodcasts"
https://castbox.fm/channel/The-Offensive-Line-with-Annie-Agar-id6231932,The Offensive Line with Annie Agar,Wondery,,,,
https://castbox.fm/channel/Dolly-Parton's-America-id2406577,Dolly Parton's America,WNYC Studios & OSM Audio,https://feeds.feedburner.com/dolly-partons-america,1.0,Dolly Parton's America,WNYC Studios & OSM Audio
https://castbox.fm/channel/Science-Magazine-Podcast-id5653985,Science Magazine Podcast,Science Magazine,https://feeds.megaphone.fm/AAAS8717073854,1.0,Science Magazine Podcast,Science Magazine
https://castbox.fm/channel/The-Rewatcher%3A-Buffy-the-Vampire-Slayer-id5091222,The Rewatcher: Buffy the Vampire Slayer,Wondery | Morbid Network,,,,
https://castbox.fm/channel/رادیو-ولوم-|-Radio-volume-id4542967,رادیو ولوم | Radio volume,mohammadmehdidl,,,,
https://castbox.fm/channel/The-Best-of-Coast-to-Coast-AM-id4823081,The Best of Coast to Coast AM,iHeartPodcasts and Coast to Coast AM,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/61c1535a-56bb-431a-ad6b-ae2b00350f5c/b95f0c24-c199-4939-b52c-ae2b00350f65/podcast.rss,1.0,The Best of Coast to Coast AM,iHeartPodcasts and Coast to Coast AM
https://castbox.fm/channel/UnF*ck-Your-Brain%3A-Feminist-Self-Help-for-Everyone-id6097601,UnF*ck Your Brain: Feminist Self-Help for Everyone,Kara Loewentheil,https://feeds.captivate.fm/the-school-of-new-feminist-thought/,1.0,UnF*ck Your Brain: Feminist Self-Help for Everyone,Kara Loewentheil
https://castbox.fm/channel/The-Box-of-Oddities-id5629166,The Box of Oddities,Kat & Jethro Gilligan Toth,https://feeds.megaphone.fm/ARML9966973519,1.0,The Box of Oddities,Kat & Jethro Gilligan Toth
https://castbox.fm/channel/کتاب-صوتی-سنگ-صبور-(صادق-چوبک)-کامل-id5660277,کتاب صوتی سنگ صبور (صادق چوبک) کامل,"کتاب صوتی ""برترین آثار""",,,,
https://castbox.fm/channel/Noble-Blood-id4856391,Noble Blood,iHeartPodcasts and Grim & Mild,https://omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/55B20558-9ADD-4D0B-8C42-AE300188D1AA/0BFDBA5F-FCCA-4C2F-8772-AE300188D1B8/podcast.rss,1.0,Noble Blood,iHeartPodcasts and Grim & Mild
https://castbox.fm/channel/The-Health-Code-id5041574,The Health Code,The Health Code,https://feeds.megaphone.fm/OUGMG2826131358,1.0,The Health Code,The Health Code
https://castbox.fm/channel/Court-Junkie-id6109459,Court Junkie,PodcastOne,https://rss.art19.com/court-junkie,1.0,Court Junkie,PodcastOne
https://castbox.fm/channel/Crooked-City%3A-Dixon%2C-IL-id6197563,"Crooked City: Dixon, IL",truth.media,https://feeds.megaphone.fm/crookedcity,1.0,"Crooked City: Dixon, IL",truth.media
https://castbox.fm/channel/How-I-Scaled-My-Team-id4821422,How I Scaled My Team,Romi Davidor,https://feeds.acast.com/public/shows/6214bf4f7caee7001298e4c0,0.7803030303030303,How I Scaled My Team,Stoke Talent & Listen
https://castbox.fm/channel/TRIPOLOGY-Podcast%3A-Travel%2C-Backpacking%2C-Digital-Nomadism-%26-Expat-Life-id5247582,"TRIPOLOGY Podcast: Travel, Backpacking, Digital Nomadism & Expat Life",TRIPOLOGY: Travel Podcast,,,,
https://castbox.fm/channel/Science-Quickly-id5308859,Science Quickly,Scientific American,https://www.scientificamerican.com/sciam/xml/iTunes.cfm?id=science-quickly,1.0,Science Quickly,Scientific American
https://castbox.fm/channel/Still-Watching-id1118320,Still Watching,Vanity Fair,https://publicfeeds.net/f/5769/still-watching,1.0,Still Watching,Vanity Fair
https://castbox.fm/channel/Classic-Conversations-id5473180,Classic Conversations,Jeff Dwoskin,https://feeds.libsyn.com/477342/rss,0.625,Classic Conversations: Pop culture Interviews with Jeff Dwoskin,Jeff Dwoskin
https://castbox.fm/channel/What-Could-Go-Right--id4467199,What Could Go Right?,The Progress Network with Zachary Karabell and Emma Varvaloucas,https://feeds.megaphone.fm/TPG9895805104,1.0,What Could Go Right?,The Progress Network with Zachary Karabell and Emma Varvaloucas
https://castbox.fm/channel/Technology-Now-id5337122,Technology Now,Hewlett Packard Enterprise,https://feeds.transistor.fm/tech-talk-be964b4a-f5e3-41e6-aad9-3c9a1791c1da,1.0,Technology Now,Hewlett Packard Enterprise
https://castbox.fm/channel/Greator-–-Inspiration%2C-Motivation-%26-Erfolg-id1390793,"Greator – Inspiration, Motivation & Erfolg",Greator – GEDANKENtanken,,,,
https://castbox.fm/channel/Funhaus-Podcast-id2806478,Funhaus Podcast,Rooster Teeth,https://feeds.megaphone.fm:443/dudesoup,1.0,Funhaus Podcast,Rooster Teeth
https://castbox.fm/channel/Here's-The-Thing-with-Alec-Baldwin-id4826279,Here's The Thing with Alec Baldwin,iHeartPodcasts,https://omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/53726B04-3B06-43B5-B265-AE3300346E4E/ADD8EE8B-FF73-4B72-A3EE-AE3300346E5C/podcast.rss,1.0,Here's The Thing with Alec Baldwin,iHeartPodcasts
https://castbox.fm/channel/ReThinking-id3841687,ReThinking,TED,https://feeds.feedburner.com/TED_TakenForGranted,1.0,ReThinking,TED
https://castbox.fm/channel/Sara-%26-Monopolet---podcast-id5193274,Sara & Monopolet - podcast,DR,https://api.dr.dk/podcasts/v1/feeds/mads-monopolet-podcast.xml?format=podcast,1.0,Sara & Monopolet - podcast,DR
https://castbox.fm/channel/Kurt-Krömer---Feelings-id5195801,Kurt Krömer - Feelings,Wondery,,,,
https://castbox.fm/channel/Why-Won't-You-Date-Me--with-Nicole-Byer-id1093732,Why Won't You Date Me? with Nicole Byer,Headgum & Nicole Byer,https://rss.art19.com/why-wont-you-date-me,1.0,Why Won't You Date Me? with Nicole Byer,Headgum & Nicole Byer
https://castbox.fm/channel/De-Kettingreactie-id5607428,De Kettingreactie,Sioo,https://rss.art19.com/de-kettingreactie,1.0,De Kettingreactie,Sioo
https://castbox.fm/channel/Speaking-of-Psychology-id6276426,Speaking of Psychology,American Psychological Association,https://feeds.megaphone.fm/AMERICANPSYCHOLOGICALASSOCIATION9933181801,1.0,Speaking of Psychology,American Psychological Association
https://castbox.fm/channel/The-POZCAST%3A-Decoding-Success-with-Adam-Posner-id2372012,The POZCAST: Decoding Success with Adam Posner,"NHP Talent Group, Adam Posner",https://feeds.simplecast.com/QV37jGnA,1.0,The POZCAST: Decoding Success with Adam Posner,"NHP Talent Group, Adam Posner"
https://castbox.fm/channel/MrBallen’s-Medical-Mysteries-id5616982,MrBallen’s Medical Mysteries,Wondery | Ballen Studios,,,,
https://castbox.fm/channel/How-to-Do-the-Pot-id6135617,How to Do the Pot,Ellen Scanlon,https://feeds.megaphone.fm/VLNCN9384293803,1.0,How to Do the Pot,Ellen Scanlon
https://castbox.fm/channel/The-Fault-Line%3A-Dying-for-a-Fight-id6197778,The Fault Line: Dying for a Fight,Somethin' Else / Sony Music Entertainment,https://feeds.megaphone.fm/thefaultline,1.0,The Fault Line: Dying for a Fight,Somethin' Else / Sony Music Entertainment
https://castbox.fm/channel/The-Dream-id6170968,The Dream,Little Everywhere,https://feeds.acast.com/public/shows/6658b69029c9180011547e68,1.0,The Dream,Little Everywhere
https://castbox.fm/channel/Alla-Våra-Ligg-id2159005,Alla Våra Ligg,Podplay | Alexandra & Matilda,https://rss.podplaystudio.com/447.xml,1.0,Alla Våra Ligg,Podplay | Alexandra & Matilda
https://castbox.fm/channel/Decoder-with-Nilay-Patel-id1950140,Decoder with Nilay Patel,The Verge,https://feeds.megaphone.fm/recodedecode,1.0,Decoder with Nilay Patel,The Verge
https://castbox.fm/channel/Maintenant%2C-vous-savez-id4787729,"Maintenant, vous savez",Bababam,https://feeds.megaphone.fm/BABA2900401712,1.0,"Maintenant, vous savez",Bababam
https://castbox.fm/channel/love-bubble-id5667877,love bubble,Abel,,,,
https://castbox.fm/channel/Unravel-id4956337,Unravel,ABC listen,,,,
https://castbox.fm/channel/Countless-Journeys-id4087286,Countless Journeys,Canadian Museum of Immigration at Pier 21,https://feeds.pier21.ca/countlessjourneys,1.0,Countless Journeys,Canadian Museum of Immigration at Pier 21
https://castbox.fm/channel/Those-Conspiracy-Guys-id4604139,Those Conspiracy Guys,Gordon Rochford,https://feeds.megaphone.fm/thoseconspiracyguys,1.0,Those Conspiracy Guys,Gordon Rochford
https://castbox.fm/channel/The-Foundr-Podcast-with-Nathan-Chan-id5197412,The Foundr Podcast with Nathan Chan,Foundr Media,https://feeds.megaphone.fm/YAP2464511803,1.0,The Foundr Podcast with Nathan Chan,Foundr Media
https://castbox.fm/channel/The-Meditation-Podcast-id1287405,The Meditation Podcast,Jesse Stern,https://themeditationpodcast.com/tmp.xml,1.0,The Meditation Podcast,Jesse Stern
https://castbox.fm/channel/The-Human-Upgrade-with-Dave-Asprey-id4666696,The Human Upgrade with Dave Asprey,Dave Asprey,,,,
https://castbox.fm/channel/StoryCorps-id2696309,StoryCorps,NPR,https://feeds.npr.org/510200/podcast.xml,1.0,StoryCorps,NPR
https://castbox.fm/channel/Rabbits-id1365947,Rabbits,Terry Miles,,,,
https://castbox.fm/channel/بزنس-بالعربي-(Business-بالعربى-)-id2504031,بزنس بالعربي (Business بالعربى ),Ahmed Rashad,https://rss.buzzsprout.com/758528.rss,1.0,بزنس بالعربي (Business بالعربى ),Ahmed Rashad
https://castbox.fm/channel/Lost-Women-of-Science-id4633759,Lost Women of Science,Lost Women of Science,https://feed.lostwomenofscience.org,1.0,Lost Women of Science,Lost Women of Science
https://castbox.fm/channel/Nothing-much-happens%3A-bedtime-stories-to-help-you-sleep-id5441136,Nothing much happens: bedtime stories to help you sleep,Wellness Loud,https://feeds.megaphone.fm/SSM2868305742,1.0,Nothing much happens: bedtime stories to help you sleep,Wellness Loud
https://castbox.fm/channel/Les-Fabuleux-Destins-id4787730,Les Fabuleux Destins,Bababam,https://feeds.megaphone.fm/BABA8011696838,1.0,Les Fabuleux Destins,Bababam
https://castbox.fm/channel/What-Roman-Mars-Can-Learn-About-Con-Law-id4090221,What Roman Mars Can Learn About Con Law,Roman Mars,,,,
https://castbox.fm/channel/Alice-%26-Bianca---Har-du-sagt-A-får-du-säga-B-id5209460,Alice & Bianca - Har du sagt A får du säga B,Acast,https://feeds.acast.com/public/shows/6984df11-4558-4932-80df-18c1f4b1fa7f,1.0,Alice & Bianca - Har du sagt A får du säga B,Acast
https://castbox.fm/channel/CIBC-Innovation-Banking-Podcast-id3006720,CIBC Innovation Banking Podcast,Michael Hainsworth,https://feeds.simplecast.com/OM53_C_s,1.0,CIBC Innovation Banking Podcast,Michael Hainsworth
https://castbox.fm/channel/Behind-the-Review-id6294705,Behind the Review,"Entrepreneur Media, Inc.",,,,
https://castbox.fm/channel/Relatos-en-inglés-con-Duolingo-id3066636,Relatos en inglés con Duolingo,Duolingo,https://anchor.fm/s/fc73628c/podcast/rss,1.0,Relatos en inglés con Duolingo,Duolingo
https://castbox.fm/channel/Heavyweight-id5470734,Heavyweight,Spotify Studios,,,,
https://castbox.fm/channel/Command-Line-Heroes-id6169969,Command Line Heroes,Red Hat,https://feeds.pacific-content.com/commandlineheroes,1.0,Command Line Heroes,Red Hat
https://castbox.fm/channel/True-Spies%3A-Espionage-|-Investigation-|-Crime-|-Murder-|-Detective-|-Politics-id2784618,True Spies: Espionage | Investigation | Crime | Murder | Detective | Politics,SPYSCAPE,https://feeds.megaphone.fm/truespies,1.0,True Spies: Espionage | Investigation | Crime | Murder | Detective | Politics,SPYSCAPE
https://castbox.fm/channel/Gladiator%3A-Aaron-Hernandez-and-Football-Inc.-id1443986,Gladiator: Aaron Hernandez and Football Inc.,The Boston Globe | Wondery,,,,
https://castbox.fm/channel/Empire-id5039717,Empire,Goalhanger,https://feeds.megaphone.fm/empirepodcast,0.5833333333333333,Empire: World History,Goalhanger
https://castbox.fm/channel/1001-Classic-Short-Stories-%26-Tales-id6153130,1001 Classic Short Stories & Tales,Jon Hagadorn,https://feeds.libsyn.com/529197/rss,1.0,1001 Classic Short Stories & Tales,Jon Hagadorn
https://castbox.fm/channel/Code-Comments-id5721086,Code Comments,Red Hat,https://feeds.pacific-content.com/codecomments,1.0,Code Comments,Red Hat
https://castbox.fm/channel/Losing-100-Pounds-with-Corinne-id3178004,Losing 100 Pounds with Corinne,Corinne Crabtree,https://pnptribepodcast.com/rss,1.0,Losing 100 Pounds with Corinne,Corinne Crabtree
https://castbox.fm/channel/To-Die-For-id6067497,To Die For,Tenderfoot TV and iHeartPodcasts,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/866e1c5c-cb08-4bca-8ca2-b1260137d267/adc6e906-c7d0-4922-899e-b12601389641/podcast.rss,1.0,To Die For,Tenderfoot TV and iHeartPodcasts
https://castbox.fm/channel/Dear-Hank-%26-John-id3517310,Dear Hank & John,Complexly,https://rss.art19.com/dear-hank-john,1.0,Dear Hank & John,Complexly
https://castbox.fm/channel/INTO-GERMANY!-The-German-Business-Podcast-id5215017,INTO GERMANY! The German Business Podcast,Germany Trade & Invest - GTAI,https://into-germany.podigee.io/feed/mp3,1.0,INTO GERMANY! The German Business Podcast,Germany Trade & Invest - GTAI
https://castbox.fm/channel/Climate-Vision-2050-id5188354,Climate Vision 2050,Boston Consulting Group BCG,https://feeds.captivate.fm/climate-vision-2050/,1.0,Climate Vision 2050,Boston Consulting Group BCG
https://castbox.fm/channel/Headlong%3A-Missing-Richard-Simmons-id2584932,Headlong: Missing Richard Simmons,Topic / Pineapple Street Media / Dan Taberski,https://rss.art19.com/missing-richard-simmons,1.0,Headlong: Missing Richard Simmons,Topic / Pineapple Street Media / Dan Taberski
https://castbox.fm/channel/Add-to-Cart-with-Kulap-Vilaysack-%26-SuChin-Pak-id4090780,Add to Cart with Kulap Vilaysack & SuChin Pak,Lemonada Media,,,,
https://castbox.fm/channel/مجموعه-کتابهای-صوتی---آوای-بوف----avayebuf-id4001283,مجموعه کتابهای صوتی - آوای بوف - avayebuf,avayebuf - آوای بوف,,,,
https://castbox.fm/channel/Even-The-Royals-id5594886,Even The Royals,Wondery,https://rss.art19.com/even-the-royals,1.0,Even The Royals,Wondery
https://castbox.fm/channel/Anatomy-of-Murder-id4725118,Anatomy of Murder,audiochuck,https://feeds.simplecast.com/GdzgJRQH,1.0,Anatomy of Murder,Audiochuck
https://castbox.fm/channel/True-Crime-Obsessed-id1059756,True Crime Obsessed,True Crime Obsessed,https://audioboom.com/channels/4929680.rss,1.0,True Crime Obsessed,True Crime Obsessed
https://castbox.fm/channel/In-Our-Time%3A-Philosophy-id468381,In Our Time: Philosophy,BBC Radio 4,https://podcasts.files.bbci.co.uk/p01f0vzr.rss,1.0,In Our Time: Philosophy,BBC Radio 4
https://castbox.fm/channel/The-TED-Interview-id1437297,The TED Interview,TED,https://feeds.feedburner.com/TedInterview,1.0,The TED Interview,TED
https://castbox.fm/channel/The-Taming-of-the-Shrew-by-William-Shakespeare-id418992,The Taming of the Shrew by William Shakespeare,Loyal Books,http://www.loyalbooks.com/book/Taming-of-the-Shrew/feed,1.0,The Taming of the Shrew by William Shakespeare,Loyal Books
https://castbox.fm/channel/De-Brand-in-het-Landhuis-id1754366,De Brand in het Landhuis,NPO Luister / NTR,https://podcast.npo.nl/feed/de-brand-in-het-landhuis.xml,1.0,De Brand in het Landhuis,NPO Luister / NTR
https://castbox.fm/channel/배철수의-음악캠프-id5096722,배철수의 음악캠프,MBC,http://minicast.imbc.com/PodCast/pod.aspx?code=1000588100000100000,1.0,배철수의 음악캠프,MBC
https://castbox.fm/channel/The-Long-Game%3A-Sports-Stories-of-Courage-and-Conviction-id5302938,The Long Game: Sports Stories of Courage and Conviction,Doha Debates and Foreign Policy,https://feeds.megaphone.fm/FGP7232626912,1.0,The Long Game: Sports Stories of Courage and Conviction,Doha Debates and Foreign Policy
https://castbox.fm/channel/White-Devil-id5714407,White Devil,Campside Media,,,,
https://castbox.fm/channel/Happily-Never-After%3A-Dan-and-Nancy-id6136270,Happily Never After: Dan and Nancy,Wondery,,,,
https://castbox.fm/channel/3-Body-Podcast-id6063181,3 Body Podcast,Netflix,https://feeds.megaphone.fm/NETFLIX8295742740,1.0,3 Body Podcast,Netflix
https://castbox.fm/channel/Spectacle%3A-True-Crime-id3758688,Spectacle: True Crime,Sony Music Entertainment,https://feeds.megaphone.fm/spectacle,1.0,Spectacle: True Crime,Sony Music Entertainment
https://castbox.fm/channel/Philosophy-Bites-id1368376,Philosophy Bites,Edmonds and Warburton,https://philosophybites.libsyn.com/rss,1.0,Philosophy Bites,Edmonds and Warburton
https://castbox.fm/channel/Contrary-to-Ordinary%2C-Exploring-Extraordinary-Personal-Journeys-id5367270,"Contrary to Ordinary, Exploring Extraordinary Personal Journeys",CariFree - Exploring Extraordinary Personal Journeys,https://feeds.transistor.fm/contrary-to-ordinary,1.0,"Contrary to Ordinary, Exploring Extraordinary Personal Journeys",CariFree - Exploring Extraordinary Personal Journeys
https://castbox.fm/channel/LSE%3A-Public-lectures-and-events-id425610,LSE: Public lectures and events,London School of Economics and Political Science,https://www.lse.ac.uk/assets/richmedia/webFeeds/publicLecturesAndEvents_iTunesRssVideoPdf2014.xml,0.8421052631578947,2014 | LSE Public lectures and events | Video,London School of Economics and Political Science
